time,latitude,longitude,altitude
170702-05:42:45,36.710768,-3.553866,13025.628
170702-05:44:48,36.706205,-3.529336,13003.6824
170702-05:47:22,36.701449,-3.497687,13027.7616
170702-05:51:45,36.694403,-3.443797,13028.676
170702-05:53:44,36.691168,-3.419079,13028.676
170702-05:55:49,36.687766,-3.393835,13026.5424
170702-05:57:48,36.684563,-3.369074,13031.724
170702-06:06:01,36.669259,-3.270977,13022.58
170702-06:08:03,36.665552,-3.246972,13016.7888
170702-06:12:08,36.656358,-3.198332,13019.8368
170702-06:14:10,36.651833,-3.174160,13024.7136
170702-06:16:09,36.646903,-3.150701,13011.6072
170702-06:20:27,36.636570,-3.099983,13041.7824
170702-06:22:33,36.631556,-3.075159,13033.5528
170702-06:33:07,36.606543,-2.947134,13010.6928
170702-06:33:47,36.606543,-2.947134,13010.6928
170702-06:35:08,36.602159,-2.923297,13033.5528
170702-06:43:13,36.586697,-2.823436,13038.7344
170702-06:45:15,36.584124,-2.797688,13050.6216
170702-06:47:19,36.581971,-2.771373,13034.772
170702-06:55:37,36.570536,-2.663320,13002.768
170702-07:04:09,36.556260,-2.552433,12937.5408
170702-07:06:13,36.552401,-2.526118,12969.5448
170702-07:08:14,36.548248,-2.500475,13042.6968
170702-07:22:19,36.518053,-2.318204,13013.7408
170702-07:24:20,36.513071,-2.292036,13035.6864
170702-07:26:23,36.508078,-2.265469,13049.7072
170702-07:30:36,36.499294,-2.210802,13023.7992
170702-07:34:43,36.489134,-2.158193,13036.6008
170702-07:36:41,36.483648,-2.133118,13055.8032
170702-07:40:51,36.475683,-2.078745,13055.8032
170702-07:42:53,36.472659,-2.052451,13059.7656
170702-07:44:56,36.469115,-2.025506,13028.676
170702-07:57:14,36.448455,-1.861632,13066.776
170702-08:07:02,36.433449,-1.732032,13034.772
170702-08:09:04,36.429989,-1.705696,13050.6216
170702-08:11:07,36.426713,-1.679276,13071.6528
170702-08:17:24,36.417063,-1.594640,13074.7008
170702-08:25:42,36.400566,-1.481149,13039.6488
170702-08:34:34,36.379328,-1.359109,13072.5672
170702-08:36:35,36.373506,-1.331492,13065.5568
170702-08:40:28,36.362097,-1.278506,13079.5776
170702-08:44:28,36.349186,-1.222474,13055.8032
170702-08:46:32,36.342287,-1.193933,13062.8136
170702-08:48:33,36.335267,-1.166400,13079.5776
170702-08:52:48,36.319674,-1.107449,13078.6632
170702-08:56:53,36.303849,-1.050325,13045.7448
170702-08:58:54,36.295821,-1.021238,13056.7176
170702-09:03:10,36.278920,-0.961258,13078.6632
170702-09:05:11,36.271223,-0.933074,13058.5464
170702-09:07:14,36.263369,-0.904029,13071.6528
170702-09:13:51,36.237962,-0.810089,13038.7344
170702-09:15:55,36.229992,-0.781212,13072.5672
170702-09:31:43,36.172868,-0.557778,13079.5776
170702-09:33:44,36.165974,-0.529279,13009.7784
170702-10:06:29,36.099836,-0.089235,13016.7888
170702-10:08:27,36.098675,-0.064600,13024.7136
